Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
2014-2015,2014,12,11,,2014,12,14,,,ジュニアグランプリシリーズファイナル【優勝】,"ショート　75.21(3位)
<br>フリー　163.06(1位)
<br>総合　238.27(優勝)
<br>ジュニア歴代最高得点",,,,,
2014-2015,2014,12,26,,2014,12,27,,,全日本選手権【2位】,"ショート　85.53(3位)<br>
フリー　165.75(3位)<br>
総合　251.28(2位)<br>
Ex : 「ドン・ファン」珍しくスカーフと薔薇の小道具。テレまくりながらお客さんに薔薇を渡す。",https://shomaunobio.tumblr.com/tagged/JapanNationals2014,,,,
2014-2015,2015,2,12,,2015,2,14,,,四大陸選手権【5位】,"ショート　88.90(2位)
<br>フリー　167.55(5位)
<br>総合　256.45(5位)
<br>直前に右足を痛め、痛み止めを飲みながらの出場だった。",https://shomaunobio.tumblr.com/tagged/Shoma4CC2015,,,,
2014-2015,2015,2,15,,,,,,,宇野昌磨　飛躍のシーズン　～その先にあるシニアを見据えて～,,https://www.nagoyatv.com/blogs/supoken_oa/2015/02/15/2733/,,,,black
2014-2015,2015,3,6,,2015,3,7,,,世界ジュニア選手権【優勝】,"ショート　84.87(1位)
<br>フリー　147.67(2位)
<br>総合　232.54(優勝)
<br>Ex : 「The Blessed Spirits」",https://shomaunobio.tumblr.com/tagged/ShomaWorldJr2015,https://78.media.tumblr.com/1f720efad9f95711e5c349ec955936f4/tumblr_p7tphuaXGA1xq2gceo1_1280.jpg,,,
2014-2015,2015,3,9,,,,,,,世界ジュニア優勝後のインタビュー,,https://sportiva.shueisha.co.jp/clm/othersports/figure/2015/03/09/post_466/,https://78.media.tumblr.com/d07975b3a91f2a8cc01afacb5478849f/tumblr_p7iqwerAxA1xq2gceo1_500.jpg,,,black
2014-2015,2015,4,19,,,,,,,国別対抗戦,"エキシビション招待枠
<br>「ドン・ファン」エキシ用の構成",https://shomaunobio.tumblr.com/tagged/ShomaWTT2015,https://78.media.tumblr.com/49927c843b2a186e2c6f9bcb3b49d412/tumblr_p8kmgyRyO31xq2gceo1_1280.jpg,,,blue
2015-2016,2015,9,17,,2015,9,18,,,USインターナショナルクラシック【5位】,"ショート　52.45(9位)
<br>フリー　154.96(1位)
<br>総合　207.41(5位)",https://shomaunobio.tumblr.com/tagged/GPS2015USC,https://78.media.tumblr.com/bb38286185eeb35cd743461a4493adf4/tumblr_p7p4w3S6WD1xq2gceo1_400.jpg,,,
2015-2016,2015,10,3,,,,,,,ジャパンオープン,"フリー　185.48
<br>ノーミスの演技でガッツポーズ
<br>日本（村上、宇野、浅田、宮原）優勝",https://shomaunobio.tumblr.com/tagged/ShomaJPO2015,https://78.media.tumblr.com/1ed7c4a71c90549b24575143bcc284d0/tumblr_p8kfijG4YG1xq2gceo1_1280.jpg,,,blue
2015-2016,2015,10,23,,2015,10,24,,,グランプリシリーズスケートアメリカ【2位】,"ショート　80.78(4位)
<br>フリー　176.65(1位)
<br>総合　257.43(2位)
<br>Ex : 「ドン・ファン」",https://shomaunobio.tumblr.com/tagged/GPS2015PSA,https://78.media.tumblr.com/3a1774910ab734377670c9ec993a3b2c/tumblr_p7p4esLW6x1xq2gceo1_500.jpg,,,
